target_id	gene_name	qval	log2fc	final_annotation	final_annotation.y	direction	Mouse Ensembl	Human Ensembl
ENSMUSG00000038248	Sobp	7.88e-08	3.2395209289999998	protein_coding	protein_coding	Upregulated	ENSMUSG00000038248	ENSG00000112320
ENSMUSG00000002578	Ikzf4	9.709999999999999e-07	3.240100811	protein_coding	protein_coding	Upregulated	ENSMUSG00000002578	ENSG00000123411
ENSMUSG00000000530	Acvrl1	1.24e-11	3.242674755	protein_coding	protein_coding	Upregulated	ENSMUSG00000000530	ENSG00000139567
ENSMUSG00000026797	Stxbp1	3.4999999999999994e-45	3.244689309	protein_coding	protein_coding	Upregulated	ENSMUSG00000026797	ENSG00000136854
ENSMUSG00000096146	Kcnj11	3.27e-09	3.2489962969999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000096146	ENSG00000187486
mmu-miR-127-3p	mmu-miR-127-3p	4.98e-11	3.2535301089999997	miRNA		Upregulated		
ENSMUSG00000032202	Rab27a	3.45e-74	3.25422995	protein_coding	protein_coding	Upregulated	ENSMUSG00000032202	ENSG00000069974
ENSMUSG00000051251	Nhlh1	6.19e-06	3.2550562089999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000051251	ENSG00000171786
ENSMUSG00000024304	Cdh2	3e-07	3.255525847	protein_coding	protein_coding	Upregulated	ENSMUSG00000024304	ENSG00000170558
ENSMUSG00000073207	Ccdc160	0.000543712	3.256655457	protein_coding	protein_coding	Upregulated	ENSMUSG00000073207	ENSG00000203952
ENSMUSG00000021587	Pcsk1	1.4599999999999998e-33	3.2612908289999996	protein_coding	protein_coding	Upregulated	ENSMUSG00000021587	ENSG00000175426
ENSMUSG00000038530	Rgs4	1.1900000000000001e-17	3.269151832	protein_coding	protein_coding	Upregulated	ENSMUSG00000038530	ENSG00000117152
ENSMUSG00000057614	Gnai1	2.8100000000000003e-25	3.269623328	protein_coding	protein_coding	Upregulated	ENSMUSG00000057614	ENSG00000127955
ENSMUSG00000030483	Cyp2b10	5.3500000000000006e-05	3.2707498939999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000030483	ENSG00000197408
ENSMUSG00000037196	Pacrg	7.05e-07	3.274759234	protein_coding	protein_coding	Upregulated	ENSMUSG00000037196	ENSG00000112530
ENSMUSG00000055407	Map6	1.74e-08	3.2758138839999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000055407	ENSG00000171533
ENSMUSG00000066705	Fxyd6	7.25e-21	3.2758748310000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000066705	ENSG00000137726
ENSMUSG00000021539	Lect2	3.4799999999999996e-09	3.2840106689999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000021539	ENSG00000145826
ENSMUSG00000040990	Sh3kbp1	3.89e-22	3.2869701730000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000040990	ENSG00000147010
ENSMUSG00000072572	Slc39a2	1.85e-08	3.2949530030000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000072572	ENSG00000165794
ENSMUSG00000021559	Dapk1	2.9700000000000004e-16	3.296378549	protein_coding	protein_coding	Upregulated	ENSMUSG00000021559	ENSG00000196730
ENSMUSG00000034774	Dsg1c	0.019798265	3.296585571	protein_coding	protein_coding	Upregulated		
ENSMUSG00000031284	Pak3	9.02e-05	3.296994184	protein_coding	protein_coding	Upregulated	ENSMUSG00000031284	ENSG00000077264
ENSMUSG00000041734	Kirrel	1.5299999999999999e-09	3.2987055869999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000041734	ENSG00000183853
ENSMUSG00000000126	Wnt9a	5.08e-08	3.3008832089999998	protein_coding	protein_coding	Upregulated	ENSMUSG00000000126	ENSG00000143816
ENSMUSG00000030411	Nova2	1.4300000000000002e-09	3.3015569510000002	protein_coding	protein_coding	Upregulated		
ENSMUSG00000030401	Rtn2	1.49e-22	3.301672195	protein_coding	protein_coding	Upregulated	ENSMUSG00000030401	ENSG00000125744
ENSMUSG00000021904	Sema3g	0.001131737	3.30482949	protein_coding	protein_coding	Upregulated	ENSMUSG00000021904	ENSG00000010319
ENSMUSG00000037035	Inhbb	9.46e-05	3.312792977	protein_coding	protein_coding	Upregulated	ENSMUSG00000037035	ENSG00000163083
ENSMUSG00000050711	Scg2	6.79e-22	3.312903789	protein_coding	protein_coding	Upregulated	ENSMUSG00000050711	ENSG00000171951
ENSMUSG00000040046	Tph1	1.38e-16	3.316671426	protein_coding	protein_coding	Upregulated	ENSMUSG00000040046	ENSG00000129167
ENSMUSG00000030683	Sez6l2	1.15e-25	3.317056886	protein_coding	protein_coding	Upregulated	ENSMUSG00000030683	ENSG00000174938
ENSMUSG00000055567	Unc80	1.1599999999999999e-07	3.31722079	protein_coding	protein_coding	Upregulated	ENSMUSG00000055567	ENSG00000144406
MSTRG.50409	MSTRG.50409	1.58e-09	3.323143108	potential_novel_lncRNA	potential_novel_lncRNA	Upregulated		
ENSMUSG00000038255	Neurod2	1.2099999999999999e-08	3.323301794	protein_coding	protein_coding	Upregulated	ENSMUSG00000038255	ENSG00000171532
ENSMUSG00000031748	Gnao1	2.68e-26	3.3252146910000002	protein_coding	protein_coding	Upregulated	ENSMUSG00000031748	ENSG00000087258
ENSMUSG00000006546	Cryba2	1.5699999999999997e-10	3.326277082	protein_coding	protein_coding	Upregulated	ENSMUSG00000006546	ENSG00000163499
ENSMUSG00000022055	Nefl	3.8199999999999995e-24	3.328759396	protein_coding	protein_coding	Upregulated	ENSMUSG00000022055	ENSG00000277586
ENSMUSG00000020732	Rab37	7.689999999999999e-10	3.3289516519999998	protein_coding	protein_coding	Upregulated	ENSMUSG00000020732	ENSG00000172794
ENSMUSG00000035274	Tpbg	9.82e-12	3.331022322	protein_coding	protein_coding	Upregulated	ENSMUSG00000035274	ENSG00000146242; ENSG00000283085
ENSMUSG00000032564	Cpne4	1.36e-05	3.3327076339999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000032564	ENSG00000196353
ENSMUSG00000034353	Ramp1	4.57e-38	3.334354837	protein_coding	protein_coding	Upregulated	ENSMUSG00000034353	ENSG00000132329
MSTRG.49010	MSTRG.49010	0.015378073999999999	3.336355615	potential_novel_lncRNA	potential_novel_lncRNA	Upregulated		
ENSMUSG00000040387	Klhl32	2.8499999999999998e-12	3.3380037689999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000040387	ENSG00000186231
ENSMUSG00000032035	Ets1	3.01e-22	3.3383242589999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000032035	ENSG00000134954
ENSMUSG00000046922	Gpr6	1.34e-10	3.341600073	protein_coding	protein_coding	Upregulated	ENSMUSG00000046922	ENSG00000146360
ENSMUSG00000038349	Plcl1	0.004629826	3.3424400160000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000038349	ENSG00000115896
ENSMUSG00000041681	Iapp	2.34e-21	3.343114709	protein_coding	protein_coding	Upregulated	ENSMUSG00000041681	ENSG00000121351
ENSMUSG00000057182	Scn3a	2.76e-12	3.3443631369999998	protein_coding	protein_coding	Upregulated	ENSMUSG00000057182	ENSG00000153253
ENSMUSG00000040653	Ppp1r14c	3.14e-25	3.344815717	protein_coding	protein_coding	Upregulated	ENSMUSG00000040653	ENSG00000198729
ENSMUSG00000050751	Pgbd5	2.36e-08	3.347428427	protein_coding	protein_coding	Upregulated	ENSMUSG00000050751	ENSG00000177614
ENSMUSG00000016763	Scube1	0.020357826000000002	3.350854608	protein_coding	protein_coding	Upregulated	ENSMUSG00000016763	ENSG00000159307
ENSMUSG00000044365	Cxxc4	1.65e-08	3.3541201289999996	protein_coding	protein_coding	Upregulated	ENSMUSG00000044365	ENSG00000168772
ENSMUSG00000018339	Gpx3	2.24e-18	3.354919082	protein_coding	protein_coding	Upregulated	ENSMUSG00000018339	ENSG00000211445
ENSMUSG00000002265	Peg3	2.39e-29	3.355264441	protein_coding	protein_coding	Upregulated	ENSMUSG00000002265	ENSG00000198300
mmu-miR-7b-5p	mmu-miR-7b-5p	4.67e-16	3.3575695810000004	miRNA		Upregulated		
ENSMUSG00000051980	Casr	8.58e-09	3.3582270089999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000051980	ENSG00000036828
ENSMUSG00000047238	Mageh1	1.29e-15	3.360013211	protein_coding	protein_coding	Upregulated	ENSMUSG00000047238	ENSG00000187601
ENSMUSG00000074004	B3gnt6	0.020575402	3.3628671810000004	protein_coding	protein_coding	Upregulated	ENSMUSG00000074004	ENSG00000198488
ENSMUSG00000061171	Slc38a11	7.71e-16	3.367773456	protein_coding	protein_coding	Upregulated	ENSMUSG00000061171	ENSG00000169507
mmu-miR-139-5p	mmu-miR-139-5p	3.18e-19	3.368271716	miRNA		Upregulated		
ENSMUSG00000030772	Dkk3	7.120000000000001e-05	3.370475634	protein_coding	protein_coding	Upregulated	ENSMUSG00000030772	ENSG00000050165
ENSMUSG00000035277	Arx	1.42e-24	3.3755436789999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000035277	ENSG00000004848
ENSMUSG00000075010	AW112010	2.25e-08	3.378889225	lincRNA	lincRNA	Upregulated		
ENSMUSG00000099519	Gm29253	0.011239002	3.3816541239999998	other	other	Upregulated		
MSTRG.4255	MSTRG.4255	2.1e-07	3.382817778	potential_novel_lncRNA	potential_novel_lncRNA	Upregulated		
ENSMUSG00000042115	Klhdc8a	1.6199999999999999e-19	3.3838822139999998	protein_coding	protein_coding	Upregulated	ENSMUSG00000042115	ENSG00000162873
ENSMUSG00000019232	Etnppl	3.3e-14	3.3861465969999998	protein_coding	protein_coding	Upregulated	ENSMUSG00000019232	ENSG00000164089
ENSMUSG00000027947	Il6ra	5.5299999999999996e-34	3.388269981	protein_coding	protein_coding	Upregulated	ENSMUSG00000027947	ENSG00000160712
ENSMUSG00000021728	Emb	1.64e-17	3.3965893539999996	protein_coding	protein_coding	Upregulated	ENSMUSG00000021728	ENSG00000170571
ENSMUSG00000052520	Cyp2j5	4.6399999999999997e-07	3.3980589999999995	protein_coding	protein_coding	Upregulated		
ENSMUSG00000004366	Sst	5.62e-07	3.401519168	protein_coding	protein_coding	Upregulated	ENSMUSG00000004366	ENSG00000157005
ENSMUSG00000070687	Htr1d	1.51e-05	3.4023083219999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000070687	ENSG00000179546
ENSMUSG00000068617	Efcab1	1.59e-09	3.404526048	protein_coding	protein_coding	Upregulated	ENSMUSG00000068617	ENSG00000034239
ENSMUSG00000023224	Serping1	4.0499999999999997e-16	3.410478335	protein_coding	protein_coding	Upregulated	ENSMUSG00000023224	ENSG00000149131
ENSMUSG00000026686	Lmx1a	2.0800000000000002e-19	3.4145186119999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000026686	ENSG00000162761
ENSMUSG00000006575	Rundc3a	5.829999999999999e-13	3.415231275	protein_coding	protein_coding	Upregulated	ENSMUSG00000006575	ENSG00000108309
ENSMUSG00000096847	Tmem151b	2.1100000000000003e-11	3.4165111410000004	protein_coding	protein_coding	Upregulated	ENSMUSG00000096847	ENSG00000178233
ENSMUSG00000046410	Kcnk6	6.28e-14	3.421602727	protein_coding	protein_coding	Upregulated	ENSMUSG00000046410	ENSG00000099337
ENSMUSG00000072849	Serpina1e	8.47e-11	3.422673638	protein_coding	protein_coding	Upregulated	ENSMUSG00000072849	ENSG00000277377; ENSG00000197249
ENSMUSG00000023092	Fhl1	1.22e-05	3.4249043830000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000023092	ENSG00000022267
MSTRG.50410	MSTRG.50410	0.001319575	3.430278735	potential_novel_lncRNA	potential_novel_lncRNA	Upregulated		
ENSMUSG00000086550	Pla2g10os	9.29e-06	3.432425536	other	other	Upregulated		
ENSMUSG00000030866	Ern2	1.4199999999999997e-35	3.4330215039999996	protein_coding	protein_coding	Upregulated	ENSMUSG00000030866	ENSG00000134398
ENSMUSG00000010021	Kif19a	4.76e-15	3.434333567	protein_coding	protein_coding	Upregulated	ENSMUSG00000010021	ENSG00000196169
ENSMUSG00000022762	Ncam2	1.26e-12	3.438098568	protein_coding	protein_coding	Upregulated	ENSMUSG00000022762	ENSG00000154654
ENSMUSG00000019429	Ffar3	1.27e-18	3.440008839	protein_coding	protein_coding	Upregulated	ENSMUSG00000019429	ENSG00000185897
ENSMUSG00000019429	Ffar3	1.27e-18	3.440008839	protein_coding	protein_coding	Upregulated	ENSMUSG00000019429	ENSG00000126251
ENSMUSG00000025089	Gfra1	1.1e-11	3.441111971	protein_coding	protein_coding	Upregulated	ENSMUSG00000025089	ENSG00000151892
ENSMUSG00000056492	Adgrf5	7.869999999999999e-32	3.441922716	protein_coding	protein_coding	Upregulated	ENSMUSG00000056492	ENSG00000069122
ENSMUSG00000050132	Sarm1	8.09e-07	3.44262044	protein_coding	protein_coding	Upregulated	ENSMUSG00000050132	ENSG00000004139
ENSMUSG00000040528	Milr1	4.21e-09	3.4427443660000003	protein_coding	protein_coding	Upregulated		
ENSMUSG00000041046	Ramp3	5.89e-20	3.44742043	protein_coding	protein_coding	Upregulated	ENSMUSG00000041046	ENSG00000122679
ENSMUSG00000091956	C2cd4b	0.003669049	3.448919898	protein_coding	protein_coding	Upregulated	ENSMUSG00000091956	ENSG00000205502
ENSMUSG00000091956	C2cd4b	0.003669049	3.448919898	protein_coding	protein_coding	Upregulated	ENSMUSG00000091956	ENSG00000198535
ENSMUSG00000025738	Fbxl16	1.9599999999999998e-34	3.453542365	protein_coding	protein_coding	Upregulated	ENSMUSG00000025738	ENSG00000127585
ENSMUSG00000028445	Enho	1.68e-07	3.458418763	protein_coding	protein_coding	Upregulated	ENSMUSG00000028445	ENSG00000168913
ENSMUSG00000032377	Plscr4	1.0800000000000001e-11	3.45915012	protein_coding	protein_coding	Upregulated	ENSMUSG00000032377	ENSG00000114698
ENSMUSG00000094328	Gm9125	1.26e-05	3.461378335	protein_coding	protein_coding	Upregulated		
ENSMUSG00000021414	Fam217a	3.7900000000000004e-10	3.462788718	protein_coding	protein_coding	Upregulated	ENSMUSG00000021414	ENSG00000145975
ENSMUSG00000040136	Abcc8	1.7500000000000002e-24	3.463298661	protein_coding	protein_coding	Upregulated	ENSMUSG00000040136	ENSG00000006071
ENSMUSG00000025422	Agap2	1.0300000000000001e-07	3.46467012	protein_coding	protein_coding	Upregulated	ENSMUSG00000025422	ENSG00000135439
ENSMUSG00000027168	Pax6	2.54e-32	3.466070968	protein_coding	protein_coding	Upregulated	ENSMUSG00000027168	ENSG00000007372
ENSMUSG00000021700	Rab3c	5.16e-15	3.469415715	protein_coding	protein_coding	Upregulated	ENSMUSG00000021700	ENSG00000152932
ENSMUSG00000099148	Gm3331	2.12e-05	3.469429667	lincRNA	lincRNA	Upregulated		
ENSMUSG00000040972	Igsf21	2.08e-15	3.469516024	protein_coding	protein_coding	Upregulated	ENSMUSG00000040972	ENSG00000117154
ENSMUSG00000032502	Stac	4.570000000000001e-19	3.470043678	protein_coding	protein_coding	Upregulated	ENSMUSG00000032502	ENSG00000144681
ENSMUSG00000073043	Atoh1	8.45e-39	3.478729702	protein_coding	protein_coding	Upregulated	ENSMUSG00000073043	ENSG00000172238
ENSMUSG00000020234	4930404N11Rik	1.67e-06	3.483035277	protein_coding	protein_coding	Upregulated	ENSMUSG00000020234	ENSG00000183397
ENSMUSG00000040856	Dlk1	0.0029730090000000004	3.484889805	protein_coding	protein_coding	Upregulated		
ENSMUSG00000062444	Ap3b2	6.59e-15	3.487378683	protein_coding	protein_coding	Upregulated	ENSMUSG00000062444	ENSG00000103723
ENSMUSG00000085830	Grin1os	1.84e-27	3.488604947	other	other	Upregulated		
ENSMUSG00000026728	Vim	6.2299999999999996e-46	3.489445649	protein_coding	protein_coding	Upregulated	ENSMUSG00000026728	ENSG00000026025
ENSMUSG00000026828	Galnt5	9.21e-18	3.49068146	protein_coding	protein_coding	Upregulated	ENSMUSG00000026828	ENSG00000136542
ENSMUSG00000020218	Wif1	2.3399999999999998e-08	3.49203745	protein_coding	protein_coding	Upregulated	ENSMUSG00000020218	ENSG00000156076
ENSMUSG00000025576	Rbfox3	9.79e-07	3.4949873360000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000025576	ENSG00000167281
ENSMUSG00000021194	Chga	3.8799999999999996e-49	3.4959118910000004	protein_coding	protein_coding	Upregulated	ENSMUSG00000021194	ENSG00000276781; ENSG00000100604
ENSMUSG00000090071	Cdk5r2	2.29e-13	3.496948619	protein_coding	protein_coding	Upregulated	ENSMUSG00000090071	ENSG00000171450
ENSMUSG00000045518	Onecut3	1.29e-15	3.4997786680000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000045518	ENSG00000205922
ENSMUSG00000024512	Dynap	9.68e-06	3.5011100039999996	protein_coding	protein_coding	Upregulated	ENSMUSG00000024512	ENSG00000178690
ENSMUSG00000031099	Smarca1	3.12e-14	3.505990798	protein_coding	protein_coding	Upregulated	ENSMUSG00000031099	ENSG00000102038
ENSMUSG00000019796	Lrp11	5.179999999999999e-41	3.5130363210000004	protein_coding	protein_coding	Upregulated	ENSMUSG00000019796	ENSG00000120256
ENSMUSG00000056035	Cyp3a11	2.35e-13	3.514711601	protein_coding	protein_coding	Upregulated		
ENSMUSG00000021765	Fst	1.12e-07	3.51550868	protein_coding	protein_coding	Upregulated	ENSMUSG00000021765	ENSG00000134363
ENSMUSG00000016200	Syt14	5.11e-13	3.517529123	protein_coding	protein_coding	Upregulated	ENSMUSG00000016200	ENSG00000143469
ENSMUSG00000028008	Asic5	5.8399999999999997e-05	3.518549441	protein_coding	protein_coding	Upregulated	ENSMUSG00000028008	ENSG00000256394; ENSG00000262505
ENSMUSG00000046242	Nme9	6.54e-07	3.525357257	protein_coding	protein_coding	Upregulated		
ENSMUSG00000097730	Gm26588	3.2100000000000003e-07	3.5279371189999997	other	other	Upregulated		
ENSMUSG00000022857	Tmprss15	0.000515481	3.528164798	protein_coding	protein_coding	Upregulated	ENSMUSG00000022857	ENSG00000154646
ENSMUSG00000051314	Ffar2	1.4400000000000003e-25	3.5288989319999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000051314	ENSG00000126262
ENSMUSG00000037217	Syn1	1.14e-14	3.534262729	protein_coding	protein_coding	Upregulated	ENSMUSG00000037217	ENSG00000008056
ENSMUSG00000035967	Ints6l	1.06e-09	3.536982617	protein_coding	protein_coding	Upregulated	ENSMUSG00000035967	ENSG00000165359
ENSMUSG00000027748	Trpc4	2.61e-13	3.538632469	protein_coding	protein_coding	Upregulated	ENSMUSG00000027748	ENSG00000133107
ENSMUSG00000043313	Pcdhb19	0.006235879000000001	3.5412571710000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000043313	ENSG00000197479
ENSMUSG00000043313	Pcdhb19	0.006235879000000001	3.5412571710000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000043313	ENSG00000120328
ENSMUSG00000056752	Dnah9	6.470000000000001e-15	3.542915008	protein_coding	protein_coding	Upregulated	ENSMUSG00000056752	ENSG00000007174
ENSMUSG00000045912	C2cd4c	1.1699999999999999e-34	3.543476435	protein_coding	protein_coding	Upregulated	ENSMUSG00000045912	ENSG00000183186
ENSMUSG00000030107	Usp18	7.55e-11	3.547508978	protein_coding	protein_coding	Upregulated	ENSMUSG00000030107	ENSG00000161133
ENSMUSG00000030107	Usp18	7.55e-11	3.547508978	protein_coding	protein_coding	Upregulated	ENSMUSG00000030107	ENSG00000184979
ENSMUSG00000023387	Kcnk16	9.78e-17	3.550209396	protein_coding	protein_coding	Upregulated	ENSMUSG00000023387	ENSG00000095981
ENSMUSG00000055197	Fev	2.2e-30	3.5554730919999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000055197	ENSG00000163497
ENSMUSG00000026204	Ptprn	4.6200000000000004e-29	3.557821652	protein_coding	protein_coding	Upregulated	ENSMUSG00000026204	ENSG00000054356
ENSMUSG00000025329	Padi1	7.359999999999999e-10	3.562827693	protein_coding	protein_coding	Upregulated	ENSMUSG00000025329	ENSG00000142623; ENSG00000281459
ENSMUSG00000032315	Cyp1a1	6.51e-05	3.563848772	protein_coding	protein_coding	Upregulated	ENSMUSG00000032315	ENSG00000140465
ENSMUSG00000020684	Rasl10b	0.00155564	3.5646408760000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000020684	ENSG00000270885
ENSMUSG00000029275	Gfi1	2.1e-24	3.567665697	protein_coding	protein_coding	Upregulated	ENSMUSG00000029275	ENSG00000162676
ENSMUSG00000051498	Tlr6	0.008219232	3.5866223589999997	protein_coding	protein_coding	Upregulated	ENSMUSG00000051498	ENSG00000174130
ENSMUSG00000061462	Obscn	4.01e-22	3.587144639	protein_coding	protein_coding	Upregulated	ENSMUSG00000061462	ENSG00000154358
ENSMUSG00000053046	Brsk2	0.041114317000000004	3.589061778	protein_coding	protein_coding	Upregulated	ENSMUSG00000053046	ENSG00000174672
ENSMUSG00000020227	Irak3	5.689999999999999e-37	3.590512983	protein_coding	protein_coding	Upregulated	ENSMUSG00000020227	ENSG00000090376
ENSMUSG00000022619	Mapk8ip2	3.22e-29	3.59144647	protein_coding	protein_coding	Upregulated	ENSMUSG00000022619	ENSG00000008735
ENSMUSG00000096944	Gm26722	0.003740957	3.59298328	lincRNA	lincRNA	Upregulated		
ENSMUSG00000037942	Crp	9.99e-10	3.595226343	protein_coding	protein_coding	Upregulated	ENSMUSG00000037942	ENSG00000132693
ENSMUSG00000009394	Syn2	1.2499999999999999e-23	3.5954569060000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000009394	ENSG00000157152
ENSMUSG00000095930	Nim1k	1.98e-07	3.5956688430000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000095930	ENSG00000177453
ENSMUSG00000031202	Rab39b	7.659999999999999e-05	3.5957091610000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000031202	ENSG00000155961
ENSMUSG00000070423	Olfr558	1.2699999999999999e-07	3.596541928	protein_coding	protein_coding	Upregulated	ENSMUSG00000070423	ENSG00000180785
ENSMUSG00000021303	Gng4	1.8e-36	3.598667	protein_coding	protein_coding	Upregulated	ENSMUSG00000021303	ENSG00000168243; ENSG00000282972
ENSMUSG00000028139	Riiad1	2.65e-09	3.6003631780000003	protein_coding	protein_coding	Upregulated	ENSMUSG00000028139	ENSG00000178796
ENSMUSG00000010505	Myt1	4.68e-21	3.613176708	protein_coding	protein_coding	Upregulated	ENSMUSG00000010505	ENSG00000276876; ENSG00000196132
