target_id	gene_name	qval	log2fc	final_annotation	direction	final_annotation.y
ENSMUSG00000103793	Pcdhga6	3.96E-05	3.086173976	protein_coding	Upregulated	protein_coding
ENSMUSG00000103897	Pcdhga8	0.00443768	1.55801176	protein_coding	Upregulated	protein_coding
ENSMUSG00000104011	Gm32391	0.00520475	-1.2786212	lincRNA	Downregulated	lincRNA
ENSMUSG00000104136	Gm36955	2.36E-08	-2.702813878	other	Downregulated	other
ENSMUSG00000104348	Gm37691	5.01E-05	-3.38669855	other	Downregulated	other
ENSMUSG00000104383	Gm37553	0.002857587	-3.251647767	other	Downregulated	other
ENSMUSG00000104394	Gm37254	9.46E-06	-1.305111351	other	Downregulated	other
ENSMUSG00000104557	Gm36520	0.000352665	-4.156061978	lincRNA	Downregulated	lincRNA
ENSMUSG00000104563	Gm43041	3.36E-05	-2.315835756	other	Downregulated	other
ENSMUSG00000104708	Gm42503	0.004332423	-2.471731023	other	Downregulated	other
ENSMUSG00000104798	Gm20121	0.000584447	-2.900668204	other	Downregulated	other
ENSMUSG00000104965	Gm43437	0.002370902	-1.931604878	other	Downregulated	other
ENSMUSG00000104990	Gm43504	2.75E-07	-2.524569236	other	Downregulated	other
ENSMUSG00000105105	Gm31363	0.000285232	-1.930382313	lincRNA	Downregulated	lincRNA
ENSMUSG00000105146	Gm43861	1.47E-05	3.330340784	lincRNA	Upregulated	lincRNA
ENSMUSG00000105283	Gm33370	0.00092226	-1.17542347	lincRNA	Downregulated	lincRNA
ENSMUSG00000105509	C130013H08Rik	0.003597614	2.780525789	other	Upregulated	other
ENSMUSG00000105692	Gm43737	1.98E-05	1.131818096	other	Upregulated	other
ENSMUSG00000105703	Gm43305	4.28E-05	-1.442178154	other	Downregulated	other
ENSMUSG00000105741	C79130	0.002951506	-1.123424306	other	Downregulated	other
ENSMUSG00000105872	Gm9515	9.54E-08	-3.182713898	other	Downregulated	other
ENSMUSG00000105957	Gm43254	1.63E-05	1.948621448	lincRNA	Upregulated	lincRNA
ENSMUSG00000106025	Gm42940	0.031785185	1.405051897	other	Upregulated	other
ENSMUSG00000106078	Gm43697	1.08E-22	-3.020632581	other	Downregulated	other
ENSMUSG00000106095	2010110G14Rik	4.22E-08	-7.788543933	lincRNA	Downregulated	lincRNA
ENSMUSG00000106116	Gm18830	0.043262117	1.494094581	other	Upregulated	other
ENSMUSG00000106139	Gm43194	2.29E-13	4.617862491	lincRNA	Upregulated	lincRNA
ENSMUSG00000106205	C230096K16Rik	0.016015792	1.494387811	other	Upregulated	other
ENSMUSG00000106209	Gm42918	0.014928033	2.407590566	other	Upregulated	other
ENSMUSG00000106224	Gm43823	0.00391916	2.803744676	other	Upregulated	other
ENSMUSG00000106547	B230303O12Rik	0.044929966	1.93646368	lincRNA	Upregulated	lincRNA
ENSMUSG00000106574	Gm2451	0.021362923	-2.153299025	other	Downregulated	other
ENSMUSG00000106634	Gm43042	9.83E-09	-2.441274961	lincRNA	Downregulated	lincRNA
ENSMUSG00000106825	2510016D11Rik	5.73E-07	3.074430194	other	Upregulated	other
ENSMUSG00000106847	Peg13	2.23E-42	2.639976189	other	Upregulated	other
ENSMUSG00000106874	Gm20186	1.21E-15	1.751685619	lincRNA	Upregulated	lincRNA
ENSMUSG00000106928	Gm43860	0.000602952	1.28341948	other	Upregulated	other
ENSMUSG00000106948	Gm42785	1.92E-07	-1.973997307	other	Downregulated	other
ENSMUSG00000106978	N4bp2os	0.000495435	1.810353736	other	Upregulated	other
ENSMUSG00000107019	Gm43682	0.007260475	1.819785772	other	Upregulated	other
ENSMUSG00000107121	1110006O24Rik	0.000635338	1.391361109	lincRNA	Upregulated	lincRNA
ENSMUSG00000107134	Gm42528	0.018794821	1.123589197	other	Upregulated	other
ENSMUSG00000107429	Gm44206	5.35E-06	-2.358156738	other	Downregulated	other
ENSMUSG00000107481	4833403J16Rik	0.010618484	-1.083445889	lincRNA	Downregulated	lincRNA
ENSMUSG00000107503	Gm44009	0.007063134	-2.52115341	lincRNA	Downregulated	lincRNA
ENSMUSG00000107511	Gm44440	0.000361369	1.372084306	other	Upregulated	other
ENSMUSG00000107689	Gm44386	0.004284361	-3.128402599	lincRNA	Downregulated	lincRNA
ENSMUSG00000107761	2010008C14Rik	3.25E-05	-1.07679815	other	Downregulated	other
ENSMUSG00000107768	Gm44275	0.01148461	2.169450628	lincRNA	Upregulated	lincRNA
ENSMUSG00000107879	9330102E08Rik	0.013782842	2.137786076	lincRNA	Upregulated	lincRNA
ENSMUSG00000107992	Gm44223	5.00E-14	-7.348274336	other	Downregulated	other
ENSMUSG00000107994	D830050J10Rik	0.045095841	1.804525032	other	Upregulated	other
ENSMUSG00000108084	Gm7932	0.014474189	1.071951477	lincRNA	Upregulated	lincRNA
ENSMUSG00000108105	Gm5340	0.017696083	1.758423402	other	Upregulated	other
ENSMUSG00000108124	Gm44146	0.002849729	-1.444221447	other	Downregulated	other
ENSMUSG00000108218	Olfr1372-ps1	0.000225902	2.140950076	other	Upregulated	other
ENSMUSG00000108219	Gm44101	0.001609185	-2.045215851	other	Downregulated	other
ENSMUSG00000108348	Gm42372	0.000160571	3.167722311	protein_coding	Upregulated	protein_coding
ENSMUSG00000108356	9130221F21Rik	3.13E-06	-2.334012122	lincRNA	Downregulated	lincRNA
ENSMUSG00000108435	Gm45051	0.007099405	3.907337053	other	Upregulated	other
ENSMUSG00000108461	AV356131	0.024079002	1.081059025	other	Upregulated	other
ENSMUSG00000108688	Gm44985	1.66E-22	3.23766713	other	Upregulated	other
ENSMUSG00000108801	Gm44514	0.001203802	3.159316563	lincRNA	Upregulated	lincRNA
ENSMUSG00000108845	Gm45090	3.00E-12	1.979781621	lincRNA	Upregulated	lincRNA
ENSMUSG00000108931	Olfr1284	2.98E-07	-2.255640416	protein_coding	Downregulated	protein_coding
ENSMUSG00000108956	Gm45179	5.98E-09	-2.746910876	other	Downregulated	other
ENSMUSG00000108961	Gm32540	2.42E-09	-2.449601422	lincRNA	Downregulated	lincRNA
ENSMUSG00000109084	Gm44955	0.00149146	-2.61676635	lincRNA	Downregulated	lincRNA
ENSMUSG00000109147	4930431P19Rik	0.015906405	1.266709491	other	Upregulated	other
ENSMUSG00000109186	Gm34821	0.002779127	-1.605929292	other	Downregulated	other
ENSMUSG00000109196	Gm44715	0.011505842	-1.213757426	other	Downregulated	other
ENSMUSG00000109209	Gm45104	0.024366191	1.913205977	other	Upregulated	other
ENSMUSG00000109265	Gm45000	1.56E-09	-3.138565947	lincRNA	Downregulated	lincRNA
ENSMUSG00000109305	1810010D01Rik	2.18E-10	5.119576105	protein_coding	Upregulated	protein_coding
ENSMUSG00000109644	0610005C13Rik	3.44E-18	-2.965968423	other	Downregulated	other
ENSMUSG00000109685	RP23-466I14.2	1.34E-05	-1.877768886	other	Downregulated	other
ENSMUSG00000109698	Gm45469	0.005299394	2.031647385	other	Upregulated	other
ENSMUSG00000109764	Klkb1	0.029222374	-2.557182289	protein_coding	Downregulated	protein_coding
ENSMUSG00000109780	Gm45447	5.76E-06	1.995027189	other	Upregulated	other
ENSMUSG00000109899	Gm6012	0.010170149	2.069196493	other	Upregulated	other
ENSMUSG00000109946	D2Bwg1423e	7.79E-05	1.914871345	protein_coding	Upregulated	protein_coding
ENSMUSG00000109956	Gm45428	0.000381696	3.088437797	other	Upregulated	other
ENSMUSG00000109957	Gm45353	1.27E-05	4.2326768	lincRNA	Upregulated	lincRNA
ENSMUSG00000110086	Gm45623	4.36E-06	-3.705048394	protein_coding	Downregulated	protein_coding
ENSMUSG00000110148	RP23-106I21.5	2.34E-09	-4.061346047	other	Downregulated	other
ENSMUSG00000110156	Gm45248	0.000103285	1.73140157	other	Upregulated	other
ENSMUSG00000110195	Pde2a	1.06E-09	1.703394045	protein_coding	Upregulated	protein_coding
ENSMUSG00000110206	Flt3l	0.002052264	1.401284122	protein_coding	Upregulated	protein_coding
ENSMUSG00000110239	Gm45620	0.000472676	-2.326109306	lincRNA	Downregulated	lincRNA
ENSMUSG00000110266	Gm32742	2.16E-06	-2.240402507	protein_coding	Downregulated	protein_coding
ENSMUSG00000110276	Gm45330	2.81E-13	1.477788373	lincRNA	Upregulated	lincRNA
ENSMUSG00000110456	RP23-91H23.4	0.002010382	-2.83007228	other	Downregulated	other
ENSMUSG00000110469	RP23-288O12.2	0.000829597	-2.079121271	protein_coding	Downregulated	protein_coding
ENSMUSG00000110557	RP23-403G9.9	1.21E-08	2.625610772	other	Upregulated	other
ENSMUSG00000110573	RP23-383B20.1	0.000748817	-1.736508503	protein_coding	Downregulated	protein_coding
ENSMUSG00000110630	RP24-178J22.1	0.044643967	2.092111551	other	Upregulated	other
ENSMUSG00000110639	RP23-146A22.1	1.15E-05	-4.484313752	other	Downregulated	other
ENSMUSG00000110685	RP24-238M4.4	0.042424492	1.618230463	other	Upregulated	other
ENSMUSG00000110697	RP23-312B17.2	8.14E-06	-1.419835697	lincRNA	Downregulated	lincRNA
ENSMUSG00000110716	RP24-94F12.4	0.002003638	1.61183778	other	Upregulated	other
ENSMUSG00000110755	RP24-282C4.11	1.12E-41	-5.628989879	lincRNA	Downregulated	lincRNA
ENSMUSG00000111015	RP23-99D11.5	0.039075775	-1.989534521	other	Downregulated	other
ENSMUSG00000111176	RP23-128A23.3	0.019748282	1.694807591	other	Upregulated	other
ENSMUSG00000111187	RP23-386F15.2	0.029345599	-1.189984206	protein_coding	Downregulated	protein_coding
ENSMUSG00000111202	RP24-236E2.3	0.024936654	-1.261021974	lincRNA	Downregulated	lincRNA
ENSMUSG00000111269	RP23-269P7.3	0.000125391	-2.44775422	other	Downregulated	other
ENSMUSG00000111296	RP23-106F10.1	0.022139916	-1.66705268	other	Downregulated	other
ENSMUSG00000111334	RP23-104D6.8	0.020133737	1.366364466	other	Upregulated	other
ENSMUSG00000111340	RP24-298N7.10	0.000762347	-2.894292123	other	Downregulated	other
ENSMUSG00000111436	RP24-286B23.1	0.028290614	-1.105277978	other	Downregulated	other
ENSMUSG00000111528	RP24-499N24.6	1.32E-05	3.357017979	lincRNA	Upregulated	lincRNA
ENSMUSG00000111585	RP23-433H22.2	0.000213833	-2.234562913	other	Downregulated	other
ENSMUSG00000111590	OR4P4	0.00504594	-2.500596045	protein_coding	Downregulated	protein_coding
ENSMUSG00000111619	RP23-319C8.5	2.35E-08	-1.621588106	other	Downregulated	other
ENSMUSG00000111620	RP24-170A20.7	0.017300414	-2.150796304	other	Downregulated	other
ENSMUSG00000111709	Gm3776	0.009480452	-1.346841902	protein_coding	Downregulated	protein_coding
ENSMUSG00000111713	RP23-392I13.15	0.001034924	2.425886867	other	Upregulated	other
ENSMUSG00000111731	RP23-225D5.4	4.23E-07	-3.361168618	lincRNA	Downregulated	lincRNA
ENSMUSG00000111777	RP23-307B15.5	0.015718105	-1.943773666	other	Downregulated	other
ENSMUSG00000111857	RP23-392I13.13	0.003366121	-1.557004081	lincRNA	Downregulated	lincRNA
MSTRG.10054	MSTRG.10054	7.07E-05	2.232418638	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.10063	MSTRG.10063	1.64E-06	-3.890634521	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.10096	MSTRG.10096	0.001574848	-2.822302052	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.10333	MSTRG.10333	0.000562715	1.831917798	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.10383	MSTRG.10383	0.001009557	-3.070560135	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.10442	MSTRG.10442	2.62E-10	-4.533024742	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.10445	MSTRG.10445	3.83E-05	-3.4511159	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.10855	MSTRG.10855	0.001573743	-3.798368758	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.10879	MSTRG.10879	0.000670362	-1.553501689	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.10967	MSTRG.10967	2.00E-06	-3.983845723	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.11441	MSTRG.11441	4.24E-10	-1.502387321	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.11772	MSTRG.11772	0.010627611	-1.532229548	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.12075	MSTRG.12075	3.10E-07	-3.219955498	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.12081	MSTRG.12081	3.63E-07	-4.027602569	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.12083	MSTRG.12083	0.04614382	-2.058516578	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.12085	MSTRG.12085	3.91E-10	-3.354812372	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.12196	MSTRG.12196	0.015196982	-1.77102595	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.12411	MSTRG.12411	2.52E-16	-5.308925495	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.12425	MSTRG.12425	2.19E-08	-3.674737486	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.12702	MSTRG.12702	4.60E-06	-3.937786594	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.13009	MSTRG.13009	0.032840126	2.788787835	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.13222	MSTRG.13222	0.013209584	-1.684312278	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.13249	MSTRG.13249	0.01540494	2.383275736	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.13262	MSTRG.13262	0.006654734	-2.484226077	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.13263	MSTRG.13263	0.003606063	-2.451645211	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.13671	MSTRG.13671	0.001206467	-1.42115926	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.13735	MSTRG.13735	0.02907157	1.954541484	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.1472	MSTRG.1472	5.63E-09	4.549094518	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.14762	MSTRG.14762	4.73E-05	-1.192713523	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.14766	MSTRG.14766	0.048355113	1.517372244	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.14780	MSTRG.14780	0.034304212	2.614093182	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.14873	MSTRG.14873	0.015850935	2.280264749	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.14931	MSTRG.14931	4.72E-07	4.086599255	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.15025	MSTRG.15025	0.000552327	-2.491228551	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15063	MSTRG.15063	0.040619965	-1.846170528	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15131	MSTRG.15131	2.49E-08	-5.23662887	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15190	MSTRG.15190	0.005165314	2.837495671	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.15335	MSTRG.15335	1.13E-07	3.803433033	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.15446	MSTRG.15446	0.01123644	-1.560807374	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15638	MSTRG.15638	0.027750669	1.398908977	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.15683	MSTRG.15683	8.75E-05	-3.673484591	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15686	MSTRG.15686	0.000812621	-2.208104766	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15845	MSTRG.15845	1.66E-12	-2.977990542	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15852	MSTRG.15852	0.00056081	-1.397938996	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15864	MSTRG.15864	0.00012593	-2.864613949	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15898	MSTRG.15898	0.001081	-2.995583759	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15899	MSTRG.15899	8.62E-08	-3.560087869	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.15919	MSTRG.15919	2.66E-06	-2.95396289	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.16114	MSTRG.16114	5.69E-09	4.041112248	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.16135	MSTRG.16135	0.029928607	-1.842648721	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.16298	MSTRG.16298	0.000136259	3.383014182	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.16482	MSTRG.16482	0.00040243	-2.356245227	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.16511	MSTRG.16511	0.010350779	2.570136638	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.16547	MSTRG.16547	0.007474608	-2.660400109	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.1655	MSTRG.1655	1.91E-05	-3.27342288	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.16665	MSTRG.16665	0.003779799	-2.253347543	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.16673	MSTRG.16673	0.01255246	-2.524306285	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.16675	MSTRG.16675	4.43E-10	-2.412830018	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.16696	MSTRG.16696	1.04E-10	-5.281764157	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.16818	MSTRG.16818	0.003355022	-3.608940433	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.16867	MSTRG.16867	0.001194824	2.206853645	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.17521	MSTRG.17521	0.002060398	-1.87911201	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.17543	MSTRG.17543	0.014162824	1.744555751	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.17561	MSTRG.17561	0.015913269	1.216219217	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.17739	MSTRG.17739	6.16E-07	-3.863536124	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.17780	MSTRG.17780	0.00888433	-2.300768297	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.18335	MSTRG.18335	0.007213725	-1.308804193	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.18382	MSTRG.18382	0.048815952	1.456150188	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.18411	MSTRG.18411	0.00361516	-1.444405222	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.18417	MSTRG.18417	0.012001246	2.968315404	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.18453	MSTRG.18453	0.004967481	1.678854514	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.18465	MSTRG.18465	2.39E-16	-6.17881564	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.18534	MSTRG.18534	4.30E-08	-4.986692858	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.18602	MSTRG.18602	0.001056158	1.899419495	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.18633	MSTRG.18633	0.000714233	-1.619865604	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.1872	MSTRG.1872	0.019021001	-1.305436083	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.19242	MSTRG.19242	1.33E-06	-4.393481358	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.19793	MSTRG.19793	0.022093094	-1.917829775	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.19794	MSTRG.19794	0.00249732	-2.106041503	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.19878	MSTRG.19878	0.018074271	-1.905327658	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20006	MSTRG.20006	0.002201231	2.159004722	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.20012	MSTRG.20012	0.019523737	2.351533404	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.20136	MSTRG.20136	4.37E-05	1.64387007	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.20154	MSTRG.20154	8.21E-06	2.565504994	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.20217	MSTRG.20217	8.09E-07	2.489376321	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.20292	MSTRG.20292	0.004952588	2.69244699	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.20304	MSTRG.20304	7.36E-12	-4.711352252	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20388	MSTRG.20388	0.010844086	-1.05174464	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20402	MSTRG.20402	0.003643351	-2.206277717	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20403	MSTRG.20403	4.90E-07	-1.23246355	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20407	MSTRG.20407	0.000174226	-1.472308247	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20412	MSTRG.20412	9.69E-06	-1.528527413	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20449	MSTRG.20449	4.82E-10	-3.684553908	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20633	MSTRG.20633	0.015695585	1.511558948	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.20669	MSTRG.20669	0.000203229	-1.90429886	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20905	MSTRG.20905	0.023040134	-2.285210683	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.20934	MSTRG.20934	0.000155859	3.598636779	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.20940	MSTRG.20940	0.001109769	3.143585845	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.21049	MSTRG.21049	0.024332357	-2.144546825	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.21052	MSTRG.21052	8.75E-05	3.260983771	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.21060	MSTRG.21060	2.86E-08	-4.237374502	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.21140	MSTRG.21140	0.041704517	1.199801633	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.21204	MSTRG.21204	1.11E-05	-2.302411161	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.21330	MSTRG.21330	0.002668384	-1.767186109	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.21397	MSTRG.21397	0.037514464	-1.169229952	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.21451	MSTRG.21451	0.002542989	4.020260424	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.21489	MSTRG.21489	0.000163232	-2.713884822	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.21493	MSTRG.21493	1.94E-12	-5.005575989	lincRNA	Downregulated	potential_novel_lncRNA
MSTRG.21545	MSTRG.21545	2.11E-06	4.807674358	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.21586	MSTRG.21586	0.006471781	3.09429498	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.21612	MSTRG.21612	0.029870998	1.695794723	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.21743	MSTRG.21743	0.01355554	2.126270104	lincRNA	Upregulated	potential_novel_lncRNA
MSTRG.21763	MSTRG.21763	0.014793661	1.529631786	lincRNA	Upregulated	potential_novel_lncRNA
